,Unnamed: 0,Unnamed: 0.1,tags,rgbs,urls,r,g,b
47,113,113,airplanes, 47.28542366  99.96677852 157.06576133,https://farm8.staticflickr.com/7899/45999198555_d7b9dbdc2e_n.jpg,47.28542366,99.96677852,157.06576133
48,116,116,airplanes, 96.55418945 113.79783203 109.52274414,https://farm8.staticflickr.com/7852/46911984841_2a93a12891_n.jpg,96.55418945,113.79783203,109.52274414
49,120,120,airplanes,147.31460938 146.94462891 144.23536133,https://farm5.staticflickr.com/4912/33032123758_8275f63997_n.jpg,147.31460938,146.94462891,144.23536133
50,121,121,airplanes,174.85198242 174.85198242 174.85198242,https://farm8.staticflickr.com/7906/31960440087_e044f1a61c_n.jpg,174.85198242,174.85198242,174.85198242
51,122,122,airplanes,212.98260742 212.98260742 212.98260742,https://farm5.staticflickr.com/4836/33026428878_4a83e65bda_n.jpg,212.98260742,212.98260742,212.98260742
52,123,123,airplanes,148.9315918  149.2409082  149.46919922,https://farm5.staticflickr.com/4870/46849756262_a37eb829b7_n.jpg,148.9315918,149.2409082,149.46919922
53,125,125,airplanes,186.71325212 184.35628178 177.51300847,https://farm5.staticflickr.com/4894/46901736421_cc5042ebe7_n.jpg,186.71325212,184.35628178,177.51300847
54,129,129,airplanes,237.45529297 237.20121094 236.90478516,https://farm8.staticflickr.com/7872/33025788728_f9947d2578_n.jpg,237.45529297,237.20121094,236.90478516
55,132,132,airplanes,119.80865234  75.6700293   67.40337891,https://farm8.staticflickr.com/7889/45985751985_899bd63d1f_n.jpg,119.80865234,75.6700293,67.40337891
56,138,138,airplanes,147.25991982 148.29449013 153.34784128,https://farm5.staticflickr.com/4814/46900001601_1323a4f639_n.jpg,147.25991982,148.29449013,153.34784128
57,139,139,airplanes, 63.55982422  91.97706055 158.91345703,https://farm5.staticflickr.com/4851/31957979227_8918f586cb_n.jpg,63.55982422,91.97706055,158.91345703
58,147,147,airplanes,173.34678218 146.0230198  142.62946576,https://farm5.staticflickr.com/4856/33023217808_d4cdb6ce37_n.jpg,173.34678218,146.0230198,142.62946576
59,148,148,airplanes,117.40533811 117.40533811 117.40533811,https://farm8.staticflickr.com/7899/46173682654_6975c8252f_n.jpg,117.40533811,117.40533811,117.40533811
60,149,149,airplanes,123.91934476 123.91934476 123.91934476,https://farm5.staticflickr.com/4877/31957257647_ed1f329b07_n.jpg,123.91934476,123.91934476,123.91934476
61,152,152,airplanes,132.19475586 125.56983398 113.15807617,https://farm5.staticflickr.com/4895/39933432203_2789ff2c66_n.jpg,132.19475586,125.56983398,113.15807617
62,160,160,airplanes,79.61447266 85.59939453 92.42513672,https://farm5.staticflickr.com/4820/46845600172_84a3eee59d_n.jpg,79.61447266,85.59939453,92.42513672
63,161,161,airplanes,146.79519531 141.71650391 130.97926758,https://farm5.staticflickr.com/4854/39932777683_5190fe2cbe_n.jpg,146.79519531,141.71650391,130.97926758
64,168,168,airplanes,132.50967773 145.00695312 144.11150391,https://farm5.staticflickr.com/4859/46171233274_efdf7b1fc1_n.jpg,132.50967773,145.00695312,144.11150391
65,172,172,airplanes,130.85757813 137.80739258 128.69660156,https://farm5.staticflickr.com/4889/39930703233_c3dd005be3_n.jpg,130.85757813,137.80739258,128.69660156
66,173,173,airplanes,92.60495117 72.21741211 56.23744141,https://farm5.staticflickr.com/4804/31954100167_2fe2021646_n.jpg,92.60495117,72.21741211,56.23744141
67,174,174,airplanes,107.91469727 127.37296875 151.54360352,https://farm5.staticflickr.com/4863/46895219081_a4edda6087_n.jpg,107.91469727,127.37296875,151.54360352
68,176,176,airplanes,147.9428418  150.354375   164.50605469,https://farm8.staticflickr.com/7920/31953560147_ede00f5648_n.jpg,147.9428418,150.354375,164.50605469
69,182,182,airplanes,194.15253906 195.78700195 186.5247168 ,https://farm5.staticflickr.com/4860/46894044281_ccd3efb68d_n.jpg,194.15253906,195.78700195,186.5247168
70,186,186,airplanes,91.52288086 84.00518555 80.8580957 ,https://farm8.staticflickr.com/7875/46168144714_e5770ca678_n.jpg,91.52288086,84.00518555,80.8580957
71,189,189,airplanes,181.29248047 181.29248047 181.29248047,https://farm8.staticflickr.com/7829/39928025653_1649783458_n.jpg,181.29248047,181.29248047,181.29248047
72,192,192,airplanes,171.48143626 184.65417012 197.18208816,https://farm8.staticflickr.com/7831/39927327923_afb9b508f0_n.jpg,171.48143626,184.65417012,197.18208816
73,193,193,airplanes, 10.53959976  53.94768336 120.00166601,https://farm8.staticflickr.com/7875/46840199992_52bf88150d_n.jpg,10.53959976,53.94768336,120.00166601
74,194,194,airplanes,44.51851511 58.37378472 87.23915441,https://farm5.staticflickr.com/4843/45976643695_fbc6867f4a_n.jpg,44.51851511,58.37378472,87.23915441
75,195,195,airplanes,145.29311683 143.92601103 150.28609069,https://farm8.staticflickr.com/7802/46167103994_3e4d415fe1_n.jpg,145.29311683,143.92601103,150.28609069
76,196,196,airplanes, 75.77417969  82.11744141 119.96936523,https://farm5.staticflickr.com/4876/46891957871_42f2c2fbf7_n.jpg,75.77417969,82.11744141,119.96936523
77,197,197,airplanes,126.41460396 121.84767946 124.14447195,https://farm5.staticflickr.com/4857/46166970034_55fc2cfbc2_n.jpg,126.41460396,121.84767946,124.14447195
78,199,199,airplanes,61.25088524 77.42346416 92.3109535 ,https://farm8.staticflickr.com/7873/46839368542_04a4ae96a7_n.jpg,61.25088524,77.42346416,92.3109535
79,200,200,airplanes,164.99032355 173.60406953 176.99678457,https://farm8.staticflickr.com/7805/46166434524_e390a5615c_n.jpg,164.99032355,173.60406953,176.99678457
