,Unnamed: 0,Unnamed: 0.1,tags,rgbs,urls,r,g,b
216,363,363,bicycle,129.06570312 127.34376953 116.98139648,https://farm8.staticflickr.com/7893/46594910241_f0b372d915_n.jpg,129.06570312,127.34376953,127.34376953
217,364,364,bicycle,226.67521484 227.23182617 226.59289062,https://farm8.staticflickr.com/7910/44776923570_8a02c5a7d6_n.jpg,226.67521484,227.23182617,227.23182617
218,365,365,bicycle,142.3966195  129.92926494 122.68623231,https://farm8.staticflickr.com/7892/44771504270_dce17fe970_n.jpg,142.3966195,129.92926494,129.92926494
219,366,366,bicycle,111.86264648 109.77944336 115.00722656,https://farm5.staticflickr.com/4917/44770274660_2482c7bed1_n.jpg,111.86264648,109.77944336,109.77944336
220,368,368,bicycle,108.80000977 104.74645508 108.23673828,https://farm5.staticflickr.com/4834/46588094181_dcbd3653c9_n.jpg,108.80000977,104.74645508,104.74645508
221,369,369,bicycle,111.48968254 111.48968254 111.48968254,https://farm5.staticflickr.com/4868/45671770605_fd256630a4_n.jpg,111.48968254,111.48968254,111.48968254
222,373,373,bicycle,131.81123047 131.81123047 131.81123047,https://farm8.staticflickr.com/7843/46581272731_d64806c10a_n.jpg,131.81123047,131.81123047,131.81123047
223,374,374,bicycle,83.18358347 83.55834704 86.00997122,https://farm8.staticflickr.com/7849/45666555505_cd81ed7826_n.jpg,83.18358347,83.55834704,83.55834704
224,375,375,bicycle,108.83168945  98.71119141  93.86049805,https://farm8.staticflickr.com/7848/46528334422_2f233274d7_n.jpg,108.83168945,98.71119141,98.71119141
225,376,376,bicycle,117.26412109 121.03735352 107.54314453,https://farm5.staticflickr.com/4888/46528334162_d9d13e6b5f_n.jpg,117.26412109,121.03735352,121.03735352
226,377,377,bicycle,174.0053418  131.11795898 181.14268555,https://farm8.staticflickr.com/7924/45856116234_cb55fe76e4_n.jpg,174.0053418,131.11795898,131.11795898
227,378,378,bicycle,116.0024707  114.09485352 101.10178711,https://farm5.staticflickr.com/4897/45856116084_8c847e7b69_n.jpg,116.0024707,114.09485352,114.09485352
228,379,379,bicycle,107.46493164 113.71067383 116.16737305,https://farm5.staticflickr.com/4806/32705872088_69ae413a2b_n.jpg,107.46493164,113.71067383,113.71067383
229,380,380,bicycle,112.82494927  82.45861404  78.30172484,https://farm5.staticflickr.com/4876/44761675950_15095b55ec_n.jpg,112.82494927,82.45861404,82.45861404
230,393,393,bicycle,213.69830078 207.33688477 209.50439453,https://farm5.staticflickr.com/4899/45647750085_81f8eec654_n.jpg,213.69830078,207.33688477,207.33688477
231,397,397,bicycle,236.615      236.52917969 236.31499023,https://farm8.staticflickr.com/7838/46507077032_9a5db4458b_n.jpg,236.615,236.52917969,236.52917969
232,399,399,bicycle,138.90258413 138.90258413 138.90258413,https://farm8.staticflickr.com/7830/46557601021_5266e084b5_n.jpg,138.90258413,138.90258413,138.90258413
233,401,401,bicycle,142.68409002 163.83925904 137.58490566,https://farm8.staticflickr.com/7884/31614045427_897289d3a6_n.jpg,142.68409002,163.83925904,163.83925904
234,402,402,bicycle,219.40229492 219.36255859 219.8650293 ,https://farm8.staticflickr.com/7876/44736679870_174b2445b8_n.jpg,219.40229492,219.36255859,219.36255859
235,404,404,bicycle,105.1793457  109.25898437  73.78865234,https://farm8.staticflickr.com/7923/46551647701_8bc379ab88_n.jpg,105.1793457,109.25898437,109.25898437
236,406,406,bicycle,121.59605583 135.02491909 136.39204086,https://farm5.staticflickr.com/4883/45826165414_2bf9d0f22f_n.jpg,121.59605583,135.02491909,135.02491909
237,407,407,bicycle,152.99476563 159.07538086 152.25289062,https://farm8.staticflickr.com/7815/32676488298_d03289c9a6_n.jpg,152.99476563,159.07538086,159.07538086
238,408,408,bicycle,95.6262793  94.18135742 89.78691406,https://farm5.staticflickr.com/4912/46548416551_15e06b481e_n.jpg,95.6262793,94.18135742,94.18135742
239,410,410,bicycle,54.955625   48.75319336 45.67144531,https://farm5.staticflickr.com/4869/32672001448_5fe42a8d98_n.jpg,54.955625,48.75319336,48.75319336
240,411,411,bicycle,40.22036133 30.21350586 26.67183594,https://farm8.staticflickr.com/7922/45631651715_fa02f4cb93_n.jpg,40.22036133,30.21350586,30.21350586
241,413,413,bicycle,152.06056641 136.10213867 117.9630957 ,https://farm5.staticflickr.com/4830/46541637881_a952910467_n.jpg,152.06056641,136.10213867,136.10213867
242,414,414,bicycle,168.14063477 172.88711914 205.75891602,https://farm5.staticflickr.com/4873/46487774662_31c0a94ec2_n.jpg,168.14063477,172.88711914,172.88711914
243,415,415,bicycle,35.36341439 35.03770096 18.78074759,https://farm8.staticflickr.com/7878/44722133040_6a466a8a4d_n.jpg,35.36341439,35.03770096,35.03770096
244,417,417,bicycle,213.69830078 207.33688477 209.50439453,https://farm8.staticflickr.com/7869/46483730702_64a70d2745_n.jpg,213.69830078,207.33688477,207.33688477
245,418,418,bicycle,118.89145508 125.15012695  95.02572266,https://farm8.staticflickr.com/7912/46535703841_cfbfcd4664_n.jpg,118.89145508,125.15012695,125.15012695
246,419,419,bicycle,166.53220703 157.77331055 158.68548828,https://farm8.staticflickr.com/7888/46535665471_999c37d9e2_n.jpg,166.53220703,157.77331055,157.77331055
247,420,420,bicycle,190.35689453 194.76533203 194.95349609,https://farm5.staticflickr.com/4882/46534987591_4f3b7e5b43_n.jpg,190.35689453,194.76533203,194.76533203
248,421,421,bicycle, 81.82402344 105.71260742  88.01649414,https://farm5.staticflickr.com/4865/46482414652_6528cfca88_n.jpg,81.82402344,105.71260742,105.71260742
249,423,423,bicycle,156.70224116 124.08231271 124.0589436 ,https://farm8.staticflickr.com/7818/44714814570_0c8ed4c725_n.jpg,156.70224116,124.08231271,124.08231271
250,424,424,bicycle,143.47334961 139.53380859 141.79181641,https://farm5.staticflickr.com/4882/45618563695_c5261f6ebe_n.jpg,143.47334961,139.53380859,139.53380859
251,425,425,bicycle, 66.10138672  91.05825195 112.93926758,https://farm5.staticflickr.com/4817/32658660278_809df1bbcd_n.jpg,66.10138672,91.05825195,91.05825195
252,426,426,bicycle, 94.84890422 101.44914773  98.0977983 ,https://farm8.staticflickr.com/7802/31590646767_4d9b1fc636_n.jpg,94.84890422,101.44914773,101.44914773
253,427,427,bicycle,82.52227564 80.02326723 73.32009215,https://farm8.staticflickr.com/7918/46476719472_8257c36692_n.jpg,82.52227564,80.02326723,80.02326723
254,428,428,bicycle,159.62967773 147.54399414 136.14018555,https://farm5.staticflickr.com/4852/44707144410_e0ee9a2aa4_n.jpg,159.62967773,147.54399414,147.54399414
255,429,429,bicycle,125.41615234  89.49982422 105.37448242,https://farm8.staticflickr.com/7889/45610945785_e56f760419_n.jpg,125.41615234,89.49982422,89.49982422
256,432,432,bicycle,106.23384766 106.23384766 106.23384766,https://farm8.staticflickr.com/7860/32650649768_ea44653724_n.jpg,106.23384766,106.23384766,106.23384766
